,Price,Reservation date,Room type,Hotel name
4271,61.9,2022-10-22,Twin room,
4272,300.0,2022-10-22,Studio,Hotel D
4273,31.1,2022-10-22,Single room,Hotel C
4274,371.0,2022-10-22,Family room,Hotel B
4275,115.0,2022-10-22,Female dorm,Hostel A
4276,30.6,2022-10-21,Single room,Hotel C
4277,270.0,2022-10-21,Studio,Hotel D
4278,66.0,2022-10-21,Male dorm,Hostel A
4279,66.4,2022-10-21,Single room,
4280,42.0,2022-10-21,Large dorm,Hostel B
4281,52.6,2022-10-21,Twin room,
4282,26.4,2022-10-21,,Hotel C
4283,57.2,2022-10-21,,
4284,318.0,2022-10-21,Family room,Hotel B
4285,24.3,2022-10-21,Twin room,Hotel C
4286,87.5,2022-10-21,Female dorm,Hostel A
4287,338.0,2022-10-21,Luxury suite,Hotel B
4288,68.75,2022-10-20,Female dorm,Hostel A
4289,51.9,2022-10-20,Single room,
4290,340.0,2022-10-20,Luxury suite,Hotel B
4291,16.9,2022-10-20,Twin room,Hotel C
4292,27.0,2022-10-20,Large dorm,Hostel B
4293,44.7,2022-10-20,,
4294,21.3,2022-10-20,Single room,Hotel C
4295,320.0,2022-10-20,Family room,Hotel B
4296,41.1,2022-10-20,Twin room,
4297,155.0,2022-10-20,Studio,Hotel D
4298,53.0,2022-10-20,Male dorm,Hostel A
4299,18.4,2022-10-20,,Hotel C
