Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Target,later_date,rpm_null,rpm_x_torque,discrete_torque,discrete_air_temp,air_temp_process_temp,wear_squared,year,month,day,dayofweek,hour
297.5,308.6,1510.0,35.5,155.0,0.0,0.0,0.0,53605.0,41.85,297.75,1.037310924369748,24025.0,2002.0,12.0,17.0,1.0,15.0
297.5,308.5,1671.0,28.0,158.0,0.0,0.0,0.0,46788.0,41.85,297.75,1.0369747899159665,24964.0,2002.0,12.0,17.0,1.0,16.0
297.5,308.5,1612.0,30.0,163.0,0.0,0.0,0.0,48360.0,41.85,297.75,1.0369747899159665,26569.0,2002.0,12.0,17.0,1.0,17.0
297.6,308.6,1509.0,39.7,166.0,0.0,0.0,0.0,59907.3,41.85,297.75,1.0369623655913978,27556.0,2002.0,12.0,17.0,1.0,18.0
297.6,308.6,1415.0,47.3,169.0,0.0,0.0,0.0,66929.5,41.85,297.75,1.0369623655913978,28561.0,2002.0,12.0,17.0,1.0,19.0
297.6,308.6,2384.0,14.4,171.0,0.0,0.0,0.0,34329.6,41.85,297.75,1.0369623655913978,29241.0,2002.0,12.0,17.0,1.0,20.0
297.6,308.6,1326.0,142.2,173.0,0.0,0.0,0.0,188557.19999999998,120.5,297.75,1.0369623655913978,29929.0,2002.0,12.0,17.0,1.0,21.0
297.6,308.6,1390.0,53.4,175.0,0.0,0.0,0.0,74226.0,41.85,297.75,1.0369623655913978,30625.0,2002.0,12.0,17.0,1.0,22.0
297.6,308.7,1392.0,41.2,178.0,0.0,0.0,0.0,57350.4,41.85,297.75,1.037298387096774,31684.0,2002.0,12.0,17.0,1.0,23.0
297.6,308.8,1385.0,44.4,181.0,0.0,0.0,0.0,61494.0,41.85,297.75,1.0376344086021505,32761.0,2002.0,12.0,18.0,2.0,0.0
297.7,308.8,1896.0,24.5,186.0,0.0,0.0,0.0,46452.0,41.85,297.75,1.037285858246557,34596.0,2002.0,12.0,18.0,2.0,1.0
297.7,308.7,1474.0,46.8,188.0,0.0,0.0,0.0,68983.2,41.85,297.75,1.0369499496137051,35344.0,2002.0,12.0,18.0,2.0,2.0
281.7,308.8,1388.0,45.6,190.0,0.0,0.0,0.0,63292.8,41.85,283.0,1.096201632942847,36100.0,2002.0,12.0,18.0,2.0,3.0
297.7,308.9,1715.0,27.2,193.0,0.0,0.0,0.0,46648.0,41.85,297.75,1.0376217668794088,37249.0,2002.0,12.0,18.0,2.0,4.0
297.8,308.9,1650.0,32.2,195.0,0.0,0.0,0.0,53130.00000000001,41.85,297.75,1.037273337810611,38025.0,2002.0,12.0,18.0,2.0,5.0
297.8,308.9,1871.0,25.6,200.0,1.0,0.0,0.0,47897.600000000006,41.85,297.75,1.037273337810611,40000.0,2002.0,12.0,18.0,2.0,6.0
297.8,309.0,1403.0,64.2,0.0,1.0,0.0,0.0,90072.6,41.85,297.75,1.0376091336467428,0.0,2002.0,12.0,18.0,2.0,7.0
281.8,308.9,1518.0,40.4,2.0,0.0,0.0,0.0,61327.2,41.85,283.0,1.0961674946770759,4.0,2002.0,12.0,18.0,2.0,8.0
297.9,309.1,1504.0,43.0,4.0,0.0,0.0,0.0,64672.0,41.85,297.75,1.0375965088956027,16.0,2002.0,12.0,18.0,2.0,9.0
297.8,309.0,1340.0,56.9,6.0,0.0,0.0,0.0,76246.0,41.85,297.75,1.0376091336467428,36.0,2002.0,12.0,18.0,2.0,10.0
297.9,309.1,1435.0,44.7,8.0,0.0,0.0,0.0,64144.50000000001,41.85,297.75,1.0375965088956027,64.0,2002.0,12.0,18.0,2.0,11.0
297.9,309.1,1507.0,36.9,13.0,0.0,0.0,0.0,55608.299999999996,41.85,297.75,1.0375965088956027,169.0,2002.0,12.0,18.0,2.0,12.0
297.9,309.1,1521.0,36.1,15.0,0.0,0.0,0.0,54908.1,41.85,297.75,1.0375965088956027,225.0,2002.0,12.0,18.0,2.0,13.0
281.8,309.0,1576.0,45.0,17.0,0.0,0.0,0.0,70920.0,41.85,283.0,1.0965223562810504,289.0,2002.0,12.0,18.0,2.0,14.0
297.9,309.1,1543.0,36.6,20.0,0.0,0.0,0.0,56473.8,41.85,297.75,1.0375965088956027,400.0,2002.0,12.0,18.0,2.0,15.0
298.0,309.2,1665.0,36.6,22.0,0.0,0.0,0.0,60939.0,41.85,297.75,1.0375838926174497,484.0,2002.0,12.0,18.0,2.0,16.0
297.9,309.1,1442.0,50.3,24.0,0.0,0.0,0.0,72532.59999999999,41.85,297.75,1.0375965088956027,576.0,2002.0,12.0,18.0,2.0,17.0
297.9,309.0,1629.0,29.0,26.0,0.0,0.0,0.0,47241.0,41.85,297.75,1.0372608257804634,676.0,2002.0,12.0,18.0,2.0,18.0
297.9,309.0,1379.0,47.3,28.0,0.0,0.0,0.0,65226.7,41.85,297.75,1.0372608257804634,784.0,2002.0,12.0,18.0,2.0,19.0
297.9,309.0,1502.0,40.2,30.0,0.0,0.0,0.0,60380.4,41.85,297.75,1.0372608257804634,900.0,2002.0,12.0,18.0,2.0,20.0
297.9,309.1,1595.0,32.0,32.0,0.0,0.0,0.0,51040.0,41.85,297.75,1.0375965088956027,1024.0,2002.0,12.0,18.0,2.0,21.0
298.0,309.0,1439.0,38.5,34.0,0.0,0.0,0.0,55401.5,41.85,297.75,1.0369127516778522,1156.0,2002.0,12.0,18.0,2.0,22.0
297.9,309.0,1970.0,21.6,37.0,0.0,0.0,0.0,42552.0,41.85,297.75,1.0372608257804634,1369.0,2002.0,12.0,18.0,2.0,23.0
297.9,309.0,1562.0,35.8,40.0,0.0,0.0,0.0,55919.6,41.85,297.75,1.0372608257804634,1600.0,2002.0,12.0,19.0,3.0,0.0
297.9,309.0,1530.0,40.9,42.0,0.0,0.0,0.0,62577.0,41.85,297.75,1.0372608257804634,1764.0,2002.0,12.0,19.0,3.0,1.0
297.9,308.9,1393.0,40.6,45.0,0.0,0.0,0.0,56555.8,41.85,297.75,1.0369251426653239,2025.0,2002.0,12.0,19.0,3.0,2.0
297.9,309.0,1532.0,37.6,47.0,0.0,0.0,0.0,57603.200000000004,41.85,297.75,1.0372608257804634,2209.0,2002.0,12.0,19.0,3.0,3.0
298.0,308.9,1607.0,37.7,49.0,0.0,0.0,0.0,60583.9,41.85,297.75,1.0365771812080535,2401.0,2002.0,12.0,19.0,3.0,4.0
297.9,308.8,1469.0,49.0,51.0,0.0,0.0,0.0,71981.0,41.85,297.75,1.0365894595501848,2601.0,2002.0,12.0,19.0,3.0,5.0
297.9,308.8,1538.0,37.6,54.0,0.0,0.0,0.0,57828.8,41.85,297.75,1.0365894595501848,2916.0,2002.0,12.0,19.0,3.0,6.0
297.9,308.8,1613.0,31.4,57.0,0.0,0.0,0.0,50648.2,41.85,297.75,1.0365894595501848,3249.0,2002.0,12.0,19.0,3.0,7.0
297.9,308.8,1602.0,32.1,59.0,0.0,0.0,0.0,51424.200000000004,41.85,297.75,1.0365894595501848,3481.0,2002.0,12.0,19.0,3.0,8.0
297.8,308.7,1404.0,44.2,62.0,0.0,0.0,0.0,62056.8,41.85,297.75,1.0366017461383479,3844.0,2002.0,12.0,19.0,3.0,9.0
297.8,308.8,1548.0,36.9,64.0,0.0,0.0,0.0,57121.2,41.85,297.75,1.0369375419744795,4096.0,2002.0,12.0,19.0,3.0,10.0
297.8,308.8,1559.0,35.2,66.0,0.0,0.0,0.0,54876.8,41.85,297.75,1.0369375419744795,4356.0,2002.0,12.0,19.0,3.0,11.0
297.8,308.8,1621.0,115.9,68.0,0.0,0.0,0.0,187873.90000000002,120.5,297.75,1.0369375419744795,4624.0,2002.0,12.0,19.0,3.0,12.0
297.8,308.8,1579.0,32.9,70.0,0.0,0.0,0.0,51949.1,41.85,297.75,1.0369375419744795,4900.0,2002.0,12.0,19.0,3.0,13.0
297.9,308.9,1547.0,44.0,72.0,0.0,0.0,0.0,68068.0,41.85,297.75,1.0369251426653239,5184.0,2002.0,12.0,19.0,3.0,14.0
297.9,308.8,1386.0,48.6,75.0,0.0,0.0,0.0,67359.6,41.85,297.75,1.0365894595501848,5625.0,2002.0,12.0,19.0,3.0,15.0
298.0,308.9,1406.0,40.9,77.0,0.0,0.0,0.0,57505.4,41.85,297.75,1.0365771812080535,5929.0,2002.0,12.0,19.0,3.0,16.0
298.0,309.0,1393.0,55.9,79.0,0.0,0.0,0.0,77868.7,41.85,297.75,1.0369127516778522,6241.0,2002.0,12.0,19.0,3.0,17.0
297.9,309.0,2456.0,13.9,82.0,0.0,0.0,0.0,34138.4,41.85,297.75,1.0372608257804634,6724.0,2002.0,12.0,19.0,3.0,18.0
298.0,309.0,1409.0,49.1,85.0,0.0,0.0,0.0,69181.90000000001,41.85,297.75,1.0369127516778522,7225.0,2002.0,12.0,19.0,3.0,19.0
298.0,308.9,1390.0,53.9,88.0,0.0,0.0,0.0,74921.0,41.85,297.75,1.0365771812080535,7744.0,2002.0,12.0,19.0,3.0,20.0
298.0,309.0,1679.0,32.4,90.0,0.0,0.0,0.0,54399.6,41.85,297.75,1.0369127516778522,8100.0,2002.0,12.0,19.0,3.0,21.0
298.0,308.9,1508.0,37.1,92.0,0.0,0.0,0.0,55946.8,41.85,297.75,1.0365771812080535,8464.0,2002.0,12.0,19.0,3.0,22.0
297.9,308.8,1681.0,111.5,94.0,0.0,0.0,0.0,187431.5,120.5,297.75,1.0365894595501848,8836.0,2002.0,12.0,19.0,3.0,23.0
297.7,308.8,1469.0,43.7,96.0,0.0,0.0,0.0,64195.3,41.85,297.75,1.037285858246557,9216.0,2002.0,12.0,20.0,4.0,0.0
297.8,308.8,1421.0,49.6,101.0,0.0,0.0,0.0,70481.6,41.85,297.75,1.0369375419744795,10201.0,2002.0,12.0,20.0,4.0,1.0
297.7,308.8,1354.0,50.2,103.0,0.0,0.0,0.0,67970.8,41.85,297.75,1.037285858246557,10609.0,2002.0,12.0,20.0,4.0,2.0
297.7,308.8,1350.0,57.0,105.0,0.0,0.0,0.0,76950.0,41.85,297.75,1.037285858246557,11025.0,2002.0,12.0,20.0,4.0,3.0
281.8,308.9,1282.0,58.1,108.0,0.0,0.0,0.0,74484.2,41.85,283.0,1.0961674946770759,11664.0,2002.0,12.0,20.0,4.0,4.0
297.8,309.0,1675.0,30.0,110.0,0.0,0.0,0.0,50250.0,41.85,297.75,1.0376091336467428,12100.0,2002.0,12.0,20.0,4.0,5.0
297.9,309.0,1525.0,38.5,113.0,0.0,0.0,0.0,58712.5,41.85,297.75,1.0372608257804634,12769.0,2002.0,12.0,20.0,4.0,6.0
297.9,309.0,1382.0,43.9,116.0,0.0,0.0,0.0,60669.799999999996,41.85,297.75,1.0372608257804634,13456.0,2002.0,12.0,20.0,4.0,7.0
297.9,309.0,1450.0,46.8,118.0,0.0,0.0,0.0,67860.0,41.85,297.75,1.0372608257804634,13924.0,2002.0,12.0,20.0,4.0,8.0
298.0,309.1,1820.0,23.6,120.0,0.0,0.0,0.0,42952.0,41.85,297.75,1.0372483221476512,14400.0,2002.0,12.0,20.0,4.0,9.0
298.0,309.1,1822.0,23.5,122.0,0.0,0.0,0.0,42817.0,41.85,297.75,1.0372483221476512,14884.0,2002.0,12.0,20.0,4.0,10.0
298.0,309.1,1473.0,44.3,124.0,0.0,0.0,0.0,65253.899999999994,41.85,297.75,1.0372483221476512,15376.0,2002.0,12.0,20.0,4.0,11.0
298.1,309.1,1572.0,37.5,126.0,0.0,0.0,0.0,58950.0,41.85,297.75,1.03690036900369,15876.0,2002.0,12.0,20.0,4.0,12.0
298.1,309.0,2042.0,17.8,129.0,0.0,0.0,0.0,36347.6,41.85,297.75,1.0365649111036563,16641.0,2002.0,12.0,20.0,4.0,13.0
298.2,309.2,1922.0,22.6,132.0,0.0,0.0,0.0,43437.200000000004,41.85,297.75,1.0368879946344736,17424.0,2002.0,12.0,20.0,4.0,14.0
298.2,309.1,1539.0,36.5,134.0,0.0,0.0,0.0,56173.5,41.85,297.75,1.0365526492287056,17956.0,2002.0,12.0,20.0,4.0,15.0
298.2,309.1,1350.0,52.0,136.0,0.0,1.0,0.0,70200.0,41.85,297.75,1.0365526492287056,18496.0,2012.0,12.0,20.0,3.0,16.0
298.3,309.1,1403.0,45.1,138.0,0.0,0.0,0.0,63275.3,41.85,297.75,1.0362051625879987,19044.0,2002.0,12.0,20.0,4.0,17.0
298.3,309.1,1904.0,100.1,140.0,0.0,0.0,0.0,190590.4,120.5,297.75,1.0362051625879987,19600.0,2002.0,12.0,20.0,4.0,18.0
298.2,308.9,1592.0,35.2,142.0,0.0,0.0,0.0,56038.4,41.85,297.75,1.0358819584171697,20164.0,2002.0,12.0,20.0,4.0,19.0
298.1,308.7,1556.0,31.6,145.0,0.0,0.0,0.0,49169.600000000006,41.85,297.75,1.0355585374035556,21025.0,2002.0,12.0,20.0,4.0,20.0
298.1,308.8,1811.0,25.4,147.0,0.0,0.0,0.0,45999.399999999994,41.85,297.75,1.0358939953035893,21609.0,2002.0,12.0,20.0,4.0,21.0
298.2,308.8,1456.0,41.2,150.0,0.0,0.0,0.0,59987.200000000004,41.85,297.75,1.0355466130114017,22500.0,2002.0,12.0,20.0,4.0,22.0
298.2,308.8,1436.0,51.9,153.0,0.0,0.0,0.0,74528.4,41.85,297.75,1.0355466130114017,23409.0,2002.0,12.0,20.0,4.0,23.0
298.1,308.7,1362.0,49.6,158.0,0.0,0.0,0.0,67555.2,41.85,297.75,1.0355585374035556,24964.0,2002.0,12.0,21.0,5.0,0.0
298.1,308.7,1683.0,29.1,161.0,0.0,0.0,0.0,48975.3,41.85,297.75,1.0355585374035556,25921.0,2002.0,12.0,21.0,5.0,1.0
298.2,308.7,1269.0,140.7,163.0,0.0,0.0,0.0,178548.3,120.5,297.75,1.0352112676056338,26569.0,2002.0,12.0,21.0,5.0,2.0
298.3,308.8,1454.0,49.0,166.0,0.0,0.0,0.0,71246.0,41.85,297.75,1.0351994636272208,27556.0,2002.0,12.0,21.0,5.0,3.0
298.3,308.8,1767.0,27.3,168.0,0.0,0.0,0.0,48239.1,41.85,297.75,1.0351994636272208,28224.0,2002.0,12.0,21.0,5.0,4.0
298.3,308.9,1708.0,27.3,170.0,0.0,0.0,0.0,46628.4,41.85,297.75,1.0355346966141468,28900.0,2002.0,12.0,21.0,5.0,5.0
298.3,308.9,1862.0,27.0,172.0,0.0,0.0,0.0,50274.0,41.85,297.75,1.0355346966141468,29584.0,2002.0,12.0,21.0,5.0,6.0
298.3,308.9,1695.0,30.7,174.0,0.0,0.0,0.0,52036.5,41.85,297.75,1.0355346966141468,30276.0,2002.0,12.0,21.0,5.0,7.0
298.3,309.1,1488.0,40.6,176.0,0.0,0.0,0.0,60412.8,41.85,297.75,1.0362051625879987,30976.0,2002.0,12.0,21.0,5.0,8.0
298.3,309.0,1657.0,32.2,179.0,0.0,0.0,0.0,53355.4,41.85,297.75,1.0358699296010727,32041.0,2002.0,12.0,21.0,5.0,9.0
298.3,309.0,1823.0,25.9,181.0,0.0,0.0,0.0,47215.7,41.85,297.75,1.0358699296010727,32761.0,2002.0,12.0,21.0,5.0,10.0
298.2,309.1,1651.0,28.8,186.0,0.0,0.0,0.0,47548.8,41.85,297.75,1.0365526492287056,34596.0,2002.0,12.0,21.0,5.0,11.0
298.1,309.0,1533.0,36.1,189.0,0.0,0.0,0.0,55341.3,41.85,297.75,1.0365649111036563,35721.0,2002.0,12.0,21.0,5.0,12.0
298.2,309.0,1508.0,40.5,192.0,0.0,0.0,0.0,61074.0,41.85,297.75,1.0362173038229376,36864.0,2002.0,12.0,21.0,5.0,13.0
298.3,309.1,1616.0,31.1,195.0,0.0,0.0,0.0,50257.600000000006,41.85,297.75,1.0362051625879987,38025.0,2002.0,12.0,21.0,5.0,14.0
298.2,309.0,1651.0,31.5,197.0,0.0,0.0,0.0,52006.5,41.85,297.75,1.0362173038229376,38809.0,2002.0,12.0,21.0,5.0,15.0
282.2,309.1,1569.0,35.2,199.0,0.0,0.0,0.0,55228.8,41.85,283.0,1.095322466335932,39601.0,2002.0,12.0,21.0,5.0,16.0
298.3,309.1,1296.0,58.7,201.0,0.0,0.0,0.0,76075.2,41.85,297.75,1.0362051625879987,40401.0,2002.0,12.0,21.0,5.0,17.0
298.3,309.0,1379.0,43.2,0.0,0.0,0.0,0.0,59572.8,41.85,297.75,1.0358699296010727,0.0,2002.0,12.0,21.0,5.0,18.0
298.2,309.0,1694.0,107.8,5.0,0.0,0.0,0.0,182613.19999999998,120.5,297.75,1.0362173038229376,25.0,2002.0,12.0,21.0,5.0,19.0
298.2,309.0,1377.0,57.8,8.0,0.0,0.0,0.0,79590.59999999999,41.85,297.75,1.0362173038229376,64.0,2002.0,12.0,21.0,5.0,20.0
298.3,309.0,1470.0,38.4,10.0,0.0,0.0,0.0,56448.0,41.85,297.75,1.0358699296010727,100.0,2002.0,12.0,21.0,5.0,21.0
298.3,309.1,1404.0,47.0,15.0,0.0,0.0,0.0,65988.0,41.85,297.75,1.0362051625879987,225.0,2002.0,12.0,21.0,5.0,22.0
298.3,309.1,1593.0,40.1,18.0,0.0,0.0,0.0,63879.3,41.85,297.75,1.0362051625879987,324.0,2002.0,12.0,21.0,5.0,23.0
298.3,309.0,1526.0,36.9,20.0,0.0,0.0,0.0,56309.4,41.85,297.75,1.0358699296010727,400.0,2002.0,12.0,22.0,6.0,0.0
298.3,308.9,1390.0,129.5,23.0,0.0,0.0,0.0,180005.0,120.5,297.75,1.0355346966141468,529.0,2002.0,12.0,22.0,6.0,1.0
298.2,308.9,1737.0,25.5,26.0,0.0,0.0,0.0,44293.5,41.85,297.75,1.0358819584171697,676.0,2002.0,12.0,22.0,6.0,2.0
298.2,308.8,1362.0,57.3,28.0,0.0,0.0,0.0,78042.59999999999,41.85,297.75,1.0355466130114017,784.0,2002.0,12.0,22.0,6.0,3.0
298.2,308.8,1666.0,31.5,30.0,0.0,0.0,0.0,52479.0,41.85,297.75,1.0355466130114017,900.0,2002.0,12.0,22.0,6.0,4.0
298.2,308.8,1354.0,60.9,32.0,0.0,0.0,0.0,82458.59999999999,41.85,297.75,1.0355466130114017,1024.0,2002.0,12.0,22.0,6.0,5.0
298.2,308.8,1302.0,60.4,34.0,0.0,0.0,0.0,78640.8,41.85,297.75,1.0355466130114017,1156.0,2002.0,12.0,22.0,6.0,6.0
298.2,308.7,1991.0,20.5,36.0,0.0,0.0,0.0,40815.5,41.85,297.75,1.0352112676056338,1296.0,2002.0,12.0,22.0,6.0,7.0
298.2,308.6,1353.0,54.1,38.0,0.0,0.0,0.0,73197.3,41.85,297.75,1.034875922199866,1444.0,2002.0,12.0,22.0,6.0,8.0
298.2,308.7,1520.0,35.7,40.0,0.0,0.0,0.0,54264.00000000001,41.85,297.75,1.0352112676056338,1600.0,2002.0,12.0,22.0,6.0,9.0
298.2,308.7,1428.0,54.9,45.0,0.0,0.0,0.0,78397.2,41.85,297.75,1.0352112676056338,2025.0,2002.0,12.0,22.0,6.0,10.0
298.2,308.7,1605.0,29.4,47.0,0.0,0.0,0.0,47187.0,41.85,297.75,1.0352112676056338,2209.0,2002.0,12.0,22.0,6.0,11.0
298.1,308.7,1691.0,30.3,49.0,0.0,0.0,0.0,51237.3,41.85,297.75,1.0355585374035556,2401.0,2002.0,12.0,22.0,6.0,12.0
298.2,308.7,1447.0,48.4,51.0,0.0,0.0,0.0,70034.8,41.85,297.75,1.0352112676056338,2601.0,2002.0,12.0,22.0,6.0,13.0
298.2,308.8,1606.0,39.9,53.0,0.0,0.0,0.0,64079.399999999994,41.85,297.75,1.0355466130114017,2809.0,2002.0,12.0,22.0,6.0,14.0
298.2,308.8,1645.0,108.0,58.0,0.0,0.0,0.0,177660.0,120.5,297.75,1.0355466130114017,3364.0,2002.0,12.0,22.0,6.0,15.0
298.2,308.8,1470.0,43.3,61.0,0.0,0.0,0.0,63650.99999999999,41.85,297.75,1.0355466130114017,3721.0,2002.0,12.0,22.0,6.0,16.0
298.2,308.9,1336.0,45.0,66.0,0.0,0.0,0.0,60120.0,41.85,297.75,1.0358819584171697,4356.0,2002.0,12.0,22.0,6.0,17.0
298.2,308.9,1414.0,44.3,68.0,0.0,0.0,0.0,62640.2,41.85,297.75,1.0358819584171697,4624.0,2002.0,12.0,22.0,6.0,18.0
298.3,309.0,1802.0,27.5,71.0,0.0,0.0,0.0,49555.0,41.85,297.75,1.0358699296010727,5041.0,2002.0,12.0,22.0,6.0,19.0
298.2,308.9,1683.0,31.7,74.0,0.0,0.0,0.0,53351.1,41.85,297.75,1.0358819584171697,5476.0,2002.0,12.0,22.0,6.0,20.0
298.2,309.0,1410.0,47.6,76.0,0.0,0.0,0.0,67116.0,41.85,297.75,1.0362173038229376,5776.0,2002.0,12.0,22.0,6.0,21.0
282.2,308.9,1605.0,32.0,79.0,0.0,0.0,0.0,51360.0,41.85,283.0,1.0946137491141035,6241.0,2002.0,12.0,22.0,6.0,22.0
298.2,308.9,1709.0,28.1,81.0,0.0,0.0,0.0,48022.9,41.85,297.75,1.0358819584171697,6561.0,2002.0,12.0,22.0,6.0,23.0
298.2,308.9,1444.0,53.1,83.0,0.0,0.0,0.0,76676.40000000001,41.85,297.75,1.0358819584171697,6889.0,2002.0,12.0,23.0,0.0,0.0
298.2,308.9,1367.0,45.0,85.0,0.0,0.0,0.0,61515.0,41.85,297.75,1.0358819584171697,7225.0,2002.0,12.0,23.0,0.0,1.0
298.2,309.0,1418.0,44.2,87.0,0.0,0.0,0.0,62675.600000000006,41.85,297.75,1.0362173038229376,7569.0,2002.0,12.0,23.0,0.0,2.0
298.2,309.0,1353.0,57.8,89.0,0.0,0.0,0.0,78203.4,41.85,297.75,1.0362173038229376,7921.0,2002.0,12.0,23.0,0.0,3.0
298.2,309.0,1643.0,34.1,91.0,0.0,0.0,0.0,56026.3,41.85,297.75,1.0362173038229376,8281.0,2002.0,12.0,23.0,0.0,4.0
298.3,309.1,1437.0,38.0,93.0,0.0,0.0,0.0,54606.0,41.85,297.75,1.0362051625879987,8649.0,2002.0,12.0,23.0,0.0,5.0
298.1,309.0,1437.0,36.2,95.0,0.0,0.0,0.0,52019.4,41.85,297.75,1.0365649111036563,9025.0,2002.0,12.0,23.0,0.0,6.0
298.2,309.0,1413.0,47.9,97.0,0.0,0.0,0.0,67682.7,41.85,297.75,1.0362173038229376,9409.0,2002.0,12.0,23.0,0.0,7.0
298.2,309.0,1524.0,39.1,100.0,0.0,0.0,0.0,59588.4,41.85,297.75,1.0362173038229376,10000.0,2002.0,12.0,23.0,0.0,8.0
298.1,308.9,1479.0,43.4,105.0,0.0,0.0,0.0,64188.6,41.85,297.75,1.0362294532036227,11025.0,2002.0,12.0,23.0,0.0,9.0
298.1,308.9,1313.0,50.6,108.0,0.0,0.0,0.0,66437.8,41.85,297.75,1.0362294532036227,11664.0,2002.0,12.0,23.0,0.0,10.0
282.1,308.9,1335.0,50.4,110.0,0.0,0.0,0.0,67284.0,41.85,283.0,1.0950017724211272,12100.0,2002.0,12.0,23.0,0.0,11.0
298.1,308.9,1367.0,41.9,113.0,0.0,0.0,0.0,57277.299999999996,41.85,297.75,1.0362294532036227,12769.0,2002.0,12.0,23.0,0.0,12.0
298.1,308.9,1459.0,50.3,115.0,0.0,0.0,0.0,73387.7,41.85,297.75,1.0362294532036227,13225.0,2002.0,12.0,23.0,0.0,13.0
298.1,308.9,1804.0,25.1,118.0,0.0,0.0,0.0,45280.4,41.85,297.75,1.0362294532036227,13924.0,2002.0,12.0,23.0,0.0,14.0
298.2,309.0,1491.0,38.3,121.0,0.0,0.0,0.0,57105.299999999996,41.85,297.75,1.0362173038229376,14641.0,2002.0,12.0,23.0,0.0,15.0
298.3,309.1,1537.0,43.0,123.0,0.0,0.0,0.0,66091.0,41.85,297.75,1.0362051625879987,15129.0,2002.0,12.0,23.0,0.0,16.0
298.3,309.1,1646.0,30.2,125.0,0.0,0.0,0.0,49709.2,41.85,297.75,1.0362051625879987,15625.0,2002.0,12.0,23.0,0.0,17.0
298.3,309.2,1783.0,28.3,130.0,0.0,0.0,0.0,50458.9,41.85,297.75,1.0365403955749244,16900.0,2002.0,12.0,23.0,0.0,18.0
298.3,309.1,1395.0,49.8,133.0,0.0,0.0,0.0,69471.0,41.85,297.75,1.0362051625879987,17689.0,2002.0,12.0,23.0,0.0,19.0
298.4,309.1,1423.0,48.0,135.0,0.0,0.0,0.0,68304.0,41.85,297.75,1.035857908847185,18225.0,2002.0,12.0,23.0,0.0,20.0
298.3,309.2,1562.0,37.6,137.0,0.0,0.0,0.0,58731.200000000004,41.85,297.75,1.0365403955749244,18769.0,2002.0,12.0,23.0,0.0,21.0
298.4,309.3,1549.0,40.8,139.0,0.0,0.0,0.0,63199.2,41.85,297.75,1.0365281501340484,19321.0,2002.0,12.0,23.0,0.0,22.0
298.4,309.4,1540.0,43.2,141.0,0.0,0.0,0.0,66528.0,41.85,297.75,1.0368632707774799,19881.0,2002.0,12.0,23.0,0.0,23.0
298.5,309.4,1573.0,33.6,143.0,0.0,0.0,0.0,52852.8,41.85,297.75,1.0365159128978223,20449.0,2002.0,12.0,24.0,1.0,0.0
298.5,309.4,1418.0,45.1,148.0,0.0,0.0,0.0,63951.8,41.85,297.75,1.0365159128978223,21904.0,2002.0,12.0,24.0,1.0,1.0
298.5,309.4,1565.0,33.7,150.0,0.0,0.0,0.0,52740.50000000001,41.85,297.75,1.0365159128978223,22500.0,2002.0,12.0,24.0,1.0,2.0
298.5,309.5,1569.0,41.0,153.0,0.0,0.0,0.0,64329.0,41.85,297.75,1.036850921273032,23409.0,2002.0,12.0,24.0,1.0,3.0
298.5,309.4,1417.0,41.2,155.0,0.0,0.0,0.0,58380.4,41.85,297.75,1.0365159128978223,24025.0,2002.0,12.0,24.0,1.0,4.0
298.5,309.5,1480.0,38.1,160.0,0.0,0.0,0.0,56388.0,41.85,297.75,1.036850921273032,25600.0,2002.0,12.0,24.0,1.0,5.0
298.5,309.4,1364.0,44.5,162.0,0.0,0.0,0.0,60698.0,41.85,297.75,1.0365159128978223,26244.0,2002.0,12.0,24.0,1.0,6.0
298.5,309.4,1911.0,21.5,164.0,0.0,0.0,0.0,41086.5,41.85,297.75,1.0365159128978223,26896.0,2002.0,12.0,24.0,1.0,7.0
298.4,309.3,1409.0,43.1,166.0,0.0,0.0,0.0,60727.9,41.85,297.75,1.0365281501340484,27556.0,2002.0,12.0,24.0,1.0,8.0
298.4,309.2,1335.0,53.5,168.0,0.0,0.0,0.0,71422.5,41.85,297.75,1.0361930294906168,28224.0,2002.0,12.0,24.0,1.0,9.0
298.5,309.3,1512.0,38.1,170.0,0.0,0.0,0.0,57607.200000000004,41.85,297.75,1.0361809045226131,28900.0,2002.0,12.0,24.0,1.0,10.0
298.6,309.4,1447.0,40.2,173.0,0.0,0.0,0.0,58169.4,41.85,297.75,1.0361687876758203,29929.0,2002.0,12.0,24.0,1.0,11.0
298.6,309.3,1537.0,37.6,175.0,0.0,0.0,0.0,57791.200000000004,41.85,297.75,1.035833891493637,30625.0,2002.0,12.0,24.0,1.0,12.0
298.6,309.3,1510.0,40.8,177.0,0.0,0.0,0.0,61607.99999999999,41.85,297.75,1.035833891493637,31329.0,2002.0,12.0,24.0,1.0,13.0
298.6,309.3,1677.0,31.2,180.0,0.0,0.0,0.0,52322.4,41.85,297.75,1.035833891493637,32400.0,2002.0,12.0,24.0,1.0,14.0
298.5,309.2,1504.0,33.7,182.0,0.0,0.0,0.0,50684.8,41.85,297.75,1.0358458961474037,33124.0,2002.0,12.0,24.0,1.0,15.0
298.5,309.1,2051.0,19.0,184.0,0.0,0.0,0.0,38969.0,41.85,297.75,1.0355108877721944,33856.0,2002.0,12.0,24.0,1.0,16.0
